,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream
2852,0.716,0.879,1,-3.967,0.0549,0.0574,0.000113,0.131,0.728,94.851,312067,37827084,150547,7193,13599505
2853,0.702,0.818,5,-5.462,0.0311,0.0803,0.000341,0.0613,0.303,115.003,317947,28576550,238042,7190,23350321
2854,0.707,0.87,1,-3.442,0.0478,0.0625,0.000109,0.142,0.708,94.855,328600,37827084,150547,7193,6887516
2855,0.507,0.85,5,-5.679,0.0472,0.378,0,0.0567,0.847,171.8,183733,2197537,17579,326,131978421
2856,0.355,0.48,11,-7.31,0.0282,0.679,2.28E-06,0.12,0.137,100.956,259267,139768480,677406,28379,201327413
2857,0.416,0.546,7,-7.728,0.0297,0.492,0,0.0845,0.418,159.929,300333,31274267,230335,9079,166296498
2858,0.643,0.961,0,-5.298,0.0315,0.0196,0,0.948,0.96,124.027,205707,3702517,34301,557,121572561
2859,0.492,0.823,6,-8.526,0.0297,0.127,0,0.0523,0.702,94.342,215173,6577627,44310,1376,130322242
2860,0.479,0.698,7,-7.914,0.0277,0.198,0,0.126,0.673,159.699,201600,52945,558,34,96030260
2861,0.528,0.718,7,-6.954,0.0337,0.1,0,0.304,0.51,155.759,221400,11202785,55198,4648,37434235
2862,0.47,0.79,2,-5.352,0.039,0.0216,0,0.0863,0.495,158.061,276880,72092563,394719,15650,181883072
2863,0.664,0.739,9,-7.229,0.0415,0.0364,4.99E-05,0.282,0.759,110.101,182120,6594853,58967,1831,61577818
2864,0.474,0.528,7,-8.588,0.0276,0.526,0,0.109,0.364,144.366,227333,35110449,283577,6840,89540449
2865,0.322,0.555,11,-8.726,0.129,0.208,0.00437,0.325,0.397,96.019,132147,1614240,26293,318,80451082
2866,0.583,0.604,2,-8.437,0.456,0.735,0,0.724,0.691,49.305,99907,52161,1117,51,9703157
2867,0.499,0.468,1,-11.023,0.522,0.703,0,0.167,0.719,163.117,107253,30948,1005,78,5532087
2868,0.508,0.6,11,-9.632,0.338,0.451,0.00043,0.357,0.337,153.022,82133,125894,5404,257,14535407
2869,0.506,0.628,9,-8.167,0.175,0.146,2.91E-05,0.135,0.363,86.131,118399,1423560,62177,2552,21176930
2870,0.617,0.561,11,-12.026,0.235,0.901,0.00111,0.264,0.618,154.724,114092,106523,2749,0,6424849
2871,0,0.802,1,-7.977,0,0.00417,0.878,0.603,0,0,94967,104635,1905,21,9283211
2872,0.406,0.524,5,-11.071,0.255,0.469,3.95E-06,0.117,0.412,56.046,282560,2169313,46304,1967,58424273
2873,0.528,0.595,0,-10.35,0.281,0.337,0,0.389,0.36,130.396,152547,2775713,53772,3364,27346234
2874,0.545,0.362,6,-13.491,0.122,0.83,3.46E-05,0.112,0.707,79.288,133560,90393,1680,121,6280858
2875,0.782,0.589,0,-7.37,0.0803,0.0476,5.84E-06,0.0366,0.849,85.022,182960,47489649,241365,7162,225878018
2876,0.57,0.618,10,-4.966,0.0445,0.153,0,0.159,0.286,138.034,231832,14080655,89819,2661,74786744
2877,0.632,0.804,7,-6.109,0.0503,0.101,0,0.17,0.35,92.456,199625,37182855,115858,3363,182205155
2878,0.689,0.886,10,-7.066,0.0382,0.0664,0,0.278,0.906,122.07,248067,24718758,122205,5302,87685336
2879,0.798,0.741,9,-6.802,0.0284,0.0432,3.00E-06,0.252,0.708,104.945,290560,36928209,177868,2918,103259854
2880,0.532,0.842,5,-5.754,0.0503,0.0409,0,0.217,0.67,90.187,243667,26522355,87191,3072,79643469
2881,0.691,0.454,6,-9.13,0.0256,0.437,0.00227,0.0783,0.35,135.839,242840,41736722,165089,3799,92588041
2882,0.612,0.848,6,-3.736,0.0368,0.00916,0,0.366,0.719,120.996,212893,37510712,103717,2413,132398342
2883,0.557,0.565,7,-6.12,0.026,0.229,3.90E-06,0.119,0.187,125.956,226267,17956342,111228,8019,51440441
2884,0.709,0.811,7,-6.603,0.0323,0.093,1.08E-05,0.1,0.735,132.728,205093,10166673,46132,1064,49755395
2885,0.602,0.398,0,-9.503,0.104,0.807,0,0.703,0.603,126.285,305120,28725377,142897,3901,272116002
2886,0.351,0.29,2,-7.691,0.0313,0.846,3.15E-05,0.162,0.342,183.693,263133,211329928,690580,15079,187128588
2887,0.552,0.273,4,-7.7,0.0265,0.848,5.24E-05,0.146,0.318,91.876,200480,45567154,166725,2732,107205544
2888,0.482,0.823,3,-3.159,0.141,0.281,4.47E-05,0.178,0.882,190.178,189665,8789165,68103,1757,14593381
2889,0.436,0.36,0,-6.322,0.0273,0.7,0.0535,0.322,0.565,155.999,260830,9841557,48707,681,96964970
2890,0.796,0.511,5,-5.427,0.199,0.768,0,0.0767,0.95,107,186435,6857648,71002,899,3839436
2891,0.562,0.483,7,-5.878,0.0316,0.192,0,0.0855,0.652,86.101,226906,9331004,71574,1088,5325404
2892,0.621,0.402,0,-9.626,0.0292,0.451,5.58E-05,0.111,0.218,120.027,276355,26497132,110182,2712,46555810
2893,0.514,0.382,0,-7.687,0.0268,0.658,0.00358,0.218,0.489,88.129,211773,25799424,93495,1588,47153807
2894,0.478,0.485,4,-5.489,0.0316,0.744,0,0.243,0.538,142.108,164720,9214313,30518,421,54748976
2895,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,1067,77,6,169769959
2896,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,217547,24706304,557112,17598,89466323
2897,0.837,0.784,7,-4.531,0.101,0.175,0,0.0897,0.748,94.036,217653,1415479336,4772666,248369,335497360
2898,0.78,0.929,11,-0.739,0.0532,0.171,0,0.0677,0.837,95.012,227693,222190897,907120,48015,291141776
2899,0.8,0.723,0,-6.404,0.0353,0.344,0,0.0956,0.916,128.017,220067,247254510,579162,29505,94181632
2900,0.673,0.73,8,-6.876,0.0671,0.431,0,0.075,0.788,134.87,269120,263830207,713672,24613,81966521
2901,0.744,0.816,2,-6.069,0.115,0.321,0,0.0329,0.897,180.788,282893,10733584,76799,4586,54581301
2902,0.533,0.673,0,-7.26,0.144,0.48,0,0.345,0.696,125.082,249760,106086817,320291,14541,44377588
2903,0.755,0.833,5,-5.491,0.0376,0.176,0,0.997,0.764,92,249360,63532619,154353,6575,46336408
2904,0.307,0.33,2,-10.454,0.0338,0.662,0,0.69,0.328,203.636,277947,438759191,1129399,35346,39848891
2905,0.638,0.528,11,-8.786,0.0234,0.222,2.43E-05,0.076,0.613,96.053,262707,65416668,195999,7109,116027878
2906,0.499,0.652,7,-5.784,0.0341,0.73,0,0.643,0.484,88.321,214893,3572594,33610,846,145145018
2907,0.274,0.171,0,-16.847,0.0326,0.456,0.0024,0.808,0.407,177.081,409467,126064885,724027,27875,109296495
2908,0.753,0.233,7,-16.193,0.0468,0.74,7.37E-06,0.0977,0.775,131.264,222760,10204971,34465,762,105914263
2909,0.4,0.151,9,-15.227,0.0334,0.678,0.000553,0.196,0.354,171.93,272867,8951339,26925,969,81339426
2910,0.511,0.463,1,-9.302,0.028,0.332,2.29E-06,0.106,0.289,95.996,178427,66880167,251550,9616,38693151
2911,0.476,0.622,5,-3.503,0.029,0.397,3.13E-06,0.112,0.335,90.093,210467,2896250,10954,409,31564029
2912,0.626,0.4,2,-7.927,0.0233,0.429,3.44E-06,0.172,0.468,91.092,283760,50754988,146675,4969,46951978
2913,0.825,0.488,7,-7.325,0.0394,0.46,0,0.0861,0.558,116.81,202267,226714,2536,93,27835408
2914,0.612,0.354,5,-10.257,0.0318,0.0833,0,0.179,0.96,120.692,188427,29511896,97203,2767,50911247
2915,0.681,0.504,7,-11.099,0.0284,0.669,0,0.142,0.705,89.994,172627,320731709,1735537,50959,209145340
2916,0.658,0.525,2,-10.368,0.0632,0.516,0,0.0936,0.836,174.16,167000,1940853,20923,879,133153183
2917,0.762,0.654,10,-10.392,0.0335,0.481,2.80E-06,0.0791,0.925,102.059,208867,47896979,257557,8088,136796210
2918,0.472,0.322,2,-14.403,0.0394,0.744,0,0.0899,0.654,93.742,200840,211891546,946599,25192,119181237
2919,0.553,0.458,8,-10.796,0.0381,0.325,9.71E-05,0.0583,0.247,165.807,314867,43639836,480957,23328,130963672
2920,0.597,0.511,10,-9.997,0.0303,0.134,0.000703,0.285,0.888,182.079,186373,553269687,2625912,108200,191534056
2921,0.711,0.803,0,-4.58,0.124,0.52,8.37E-06,0.0987,0.787,182.92,161907,29790852,166955,5595,75782936
2922,0.569,0.721,10,-5.889,0.0375,0.102,3.38E-05,0.205,0.927,180.06,187524,181156154,1018475,37583,93387565
2923,0.696,0.8,8,-5.635,0.0671,0.13,0,0.361,0.93,182.061,196827,84719672,375211,9352,25512882
2924,0.515,0.522,3,-12.098,0.0333,0.651,0,0.0509,0.926,179.692,157307,23945315,79283,3939,48175366
2925,0.617,0.684,5,-5.57,0.0341,0.542,0.000172,0.118,0.77,124.945,249383,235644,2453,70,5998159
2926,0.436,0.578,11,-4.747,0.0301,0.842,2.03E-05,0.738,0.52,117.669,328758,15801182,72364,2381,3661419
2927,0.618,0.613,11,-5.248,0.037,0.719,0.00112,0.127,0.783,122.607,254185,1660797,7720,104,4439536
2928,0.467,0.451,0,-8.15,0.0287,0.88,0.00028,0.187,0.351,86.036,479687,13897377,77534,3723,3157397
2929,0.528,0.477,3,-10.454,0.0358,0.978,0.557,0.112,0.422,111.511,234240,5074721,31514,135,
2930,0.643,0.844,9,-5.539,0.045,0.178,4.66E-06,0.242,0.413,135.085,271250,,,,1537888
2931,0.451,0.676,0,-5.914,0.0844,0.709,0,0.0773,0.671,104.404,393253,6295493,64685,1268,
2932,0.633,0.465,7,-9.324,0.0373,0.925,0.0302,0.198,0.796,126.202,96732,3226104,51456,816,1829227
2933,0.443,0.589,7,-8.085,0.0392,0.552,0,0.141,0.963,97.401,384360,,,,2521166
2934,0.431,0.55,6,-7.7,0.0316,0.414,2.14E-05,0.144,0.245,139.931,335273,2733846,24976,513,1516215
2935,0.756,0.713,3,-6.91,0.122,0.365,0.000153,0.228,0.597,92.039,174057,31546982,768595,61334,20943036
2936,0.69,0.575,11,-5.763,0.124,0.345,0,0.309,0.509,87.967,216328,20260195,202881,1601,25668593
2937,0.595,0.61,7,-6.887,0.0499,0.332,2.14E-06,0.0628,0.314,97.974,212522,9440542,92084,2236,55399812
2938,0.9,0.589,10,-6.862,0.173,0.0334,0.0139,0.0805,0.678,107.993,223190,234793540,2673733,118682,26443311
2939,0.767,0.869,2,-3.381,0.0908,0.14,0,0.221,0.751,98.208,190132,501646984,1910270,48495,40957613
2940,0.786,0.797,6,-4.063,0.0414,0.233,0,0.0861,0.454,95.014,215368,436534079,2338664,45778,64467110
2941,0.685,0.841,2,-2.932,0.0942,0.118,0,0.26,0.59,97.929,179099,1164662248,6095625,420932,24531854
2942,0.676,0.488,1,-5.091,0.154,0.0613,0,0.0707,0.151,97.036,212693,234793540,2673733,118682,56523022
2943,0.521,0.837,7,-4.501,0.0794,0.0593,1.28E-05,0.157,0.48,106.001,4581483,8053025,62411,1257,23128326
2944,0.707,0.941,1,-2.606,0.041,0.0173,3.65E-05,0.134,0.337,99.013,189152,604130746,3366704,131872,26533637
2945,0.542,0.489,8,-7.89,0.0573,0.378,0,0.123,0.674,125.336,163224,89542944,322774,4796,148554388
2946,0.663,0.858,5,-2.821,0.0463,0.289,0,0.374,0.805,116.269,159373,26971899,122298,1993,84515761
2947,0.651,0.807,10,-2.437,0.0327,0.457,0,0.214,0.865,92.154,236453,64374531,176912,4931,
2948,0.757,0.584,2,-8.646,0.0272,0.0497,0.000498,0.132,0.639,122.051,182280,19203013,60854,1086,32814941
2949,0.65,0.514,10,-10.073,0.0306,0.0266,3.42E-05,0.0881,0.374,72.633,224507,231697332,701560,17388,96319821
2950,0.608,0.58,9,-6.799,0.026,0.208,0,0.106,0.439,143.906,238067,16494929,57508,1000,30283431
2951,0.601,0.567,2,-5.752,0.0265,0.081,0,0.172,0.421,136.024,214773,32286269,100820,2357,35273948
2952,0.704,0.759,7,-4.344,0.0263,0.0642,0,0.123,0.681,119.957,225973,7541378,25819,594,44854599
2953,0.637,0.794,2,-1.683,0.0269,0.129,0,0.0697,0.495,116.117,197733,9752964,34168,926,18161954
2954,0.595,0.549,3,-6.191,0.03,0.0979,2.25E-06,0.151,0.454,73.546,233627,151041353,390670,8560,40495333
2955,0.593,0.557,2,-4.014,0.0368,0.52,1.07E-06,0.1,0.705,149.991,243173,14733437,80662,1787,74395164
2956,0.573,0.276,10,-8.073,0.0397,0.651,0,0.0909,0.442,81.898,194947,15690586,62140,794,84101874
2957,0.597,0.66,10,-3.878,0.193,0.769,0,0.115,0.967,183.717,179320,2984917,18118,235,67960242
2958,0.751,0.669,3,-3.228,0.0478,0.825,7.56E-05,0.0834,0.695,90.028,186333,20220735,154184,2762,57078741
2959,0.485,0.388,3,-5.729,0.0326,0.528,0,0.131,0.696,159.672,203520,24807144,79221,2391,67309043
2960,0.751,0.526,4,-3.218,0.0351,0.662,0,0.253,0.837,100.099,226950,47171936,149418,1819,34583640
2961,0.623,0.398,0,-5.804,0.0457,0.605,0,0.125,0.754,80.115,252440,18048914,69820,1469,60467416
2962,0.476,0.525,0,-4.348,0.121,0.576,0,0.0716,0.809,176.165,223813,156525,1092,33,40175730
2963,0.644,0.635,5,-1.971,0.0362,0.798,0,0.0989,0.857,88.362,195627,50332036,134679,1928,43603575
2964,0.582,0.385,7,-5.444,0.0333,0.708,0,0.211,0.644,141.713,205133,19230259,73994,766,40627950
2965,0.787,0.603,9,-4.781,0.034,0.435,0,0.101,0.743,106.984,224072,8715752,401840,12141,79523556
2966,0.7,0.343,2,-10.474,0.0308,0.767,0,0.0789,0.488,137.864,315173,17107041,322724,3748,64456952
2967,0.362,0.378,1,-11.008,0.0329,0.679,0,0.091,0.575,87.549,470500,333830586,2719004,94883,73834235
2968,0.705,0.744,4,-5.416,0.0341,0.582,0,0.2,0.706,115.959,302027,121935686,1102729,15992,34193524
